name,address,size,end,classification,confidence
func_00393FC0,0x00393FC0,0xB8,0x00394078,code,spimdisasm-explicit-size-before-first-data
func_00394080,0x00394080,0x5C,0x003940DC,code,spimdisasm-explicit-size-before-first-data
func_003940E0,0x003940E0,0x100,0x003941E0,code,spimdisasm-explicit-size-before-first-data
func_003941E0,0x003941E0,0x234,0x00394414,code,spimdisasm-explicit-size-before-first-data
func_00394420,0x00394420,0xB4,0x003944D4,code,spimdisasm-explicit-size-before-first-data
func_003944E0,0x003944E0,0x60,0x00394540,code,spimdisasm-explicit-size-before-first-data
func_00394540,0x00394540,0x64,0x003945A4,code,spimdisasm-explicit-size-before-first-data
func_003945B0,0x003945B0,0x34,0x003945E4,code,spimdisasm-explicit-size-before-first-data
func_003945F0,0x003945F0,0x50,0x00394640,code,spimdisasm-explicit-size-before-first-data
func_00394640,0x00394640,0xB8,0x003946F8,code,spimdisasm-explicit-size-before-first-data
func_00394700,0x00394700,0x54,0x00394754,code,spimdisasm-explicit-size-before-first-data
func_00394760,0x00394760,0x10,0x00394770,code,spimdisasm-explicit-size-before-first-data
func_00394770,0x00394770,0x8,0x00394778,code,spimdisasm-explicit-size-before-first-data
func_00394780,0x00394780,0x6C,0x003947EC,code,spimdisasm-explicit-size-before-first-data
func_003947F0,0x003947F0,0x258,0x00394A48,code,spimdisasm-explicit-size-before-first-data
func_00394A50,0x00394A50,0xBC,0x00394B0C,code,spimdisasm-explicit-size-before-first-data
func_00394B10,0x00394B10,0x48,0x00394B58,code,spimdisasm-explicit-size-before-first-data
func_00394B60,0x00394B60,0x20,0x00394B80,code,spimdisasm-explicit-size-before-first-data
func_00394B80,0x00394B80,0x14C,0x00394CCC,code,spimdisasm-explicit-size-before-first-data
func_00394CD0,0x00394CD0,0xD0,0x00394DA0,code,spimdisasm-explicit-size-before-first-data
func_00394DA0,0x00394DA0,0x2A0,0x00395040,code,spimdisasm-explicit-size-before-first-data
func_00395040,0x00395040,0xD8,0x00395118,code,spimdisasm-explicit-size-before-first-data
func_00395120,0x00395120,0x3C,0x0039515C,code,spimdisasm-explicit-size-before-first-data
func_00395160,0x00395160,0x18,0x00395178,code,spimdisasm-explicit-size-before-first-data
func_00395180,0x00395180,0x20C,0x0039538C,code,spimdisasm-explicit-size-before-first-data
func_00395390,0x00395390,0xD8,0x00395468,code,spimdisasm-explicit-size-before-first-data
func_00395470,0x00395470,0x3C,0x003954AC,code,spimdisasm-explicit-size-before-first-data
func_003954B0,0x003954B0,0x23C,0x003956EC,code,spimdisasm-explicit-size-before-first-data
func_003956F0,0x003956F0,0x13C,0x0039582C,code,spimdisasm-explicit-size-before-first-data
func_00395830,0x00395830,0x3C,0x0039586C,code,spimdisasm-explicit-size-before-first-data
func_00395870,0x00395870,0x18,0x00395888,code,spimdisasm-explicit-size-before-first-data
func_00395890,0x00395890,0x10,0x003958A0,code,spimdisasm-explicit-size-before-first-data
func_003958A0,0x003958A0,0x8,0x003958A8,code,spimdisasm-explicit-size-before-first-data
func_003958B0,0x003958B0,0x64,0x00395914,code,spimdisasm-explicit-size-before-first-data
func_00395920,0x00395920,0x6C,0x0039598C,code,spimdisasm-explicit-size-before-first-data
func_00395990,0x00395990,0x64,0x003959F4,code,spimdisasm-explicit-size-before-first-data
func_00395A00,0x00395A00,0x124,0x00395B24,code,spimdisasm-explicit-size-before-first-data
func_00395B30,0x00395B30,0x2D4,0x00395E04,code,spimdisasm-explicit-size-before-first-data
func_00395E10,0x00395E10,0xC0,0x00395ED0,code,spimdisasm-explicit-size-before-first-data
func_00395ED0,0x00395ED0,0x114,0x00395FE4,code,spimdisasm-explicit-size-before-first-data
func_00395FF0,0x00395FF0,0x38,0x00396028,code,spimdisasm-explicit-size-before-first-data
func_00396030,0x00396030,0x1AC,0x003961DC,code,spimdisasm-explicit-size-before-first-data
func_003961E0,0x003961E0,0xFC,0x003962DC,code,spimdisasm-explicit-size-before-first-data
func_003962E0,0x003962E0,0x14C,0x0039642C,code,spimdisasm-explicit-size-before-first-data
func_00396430,0x00396430,0x7C,0x003964AC,code,spimdisasm-explicit-size-before-first-data
func_003964B0,0x003964B0,0x54,0x00396504,code,spimdisasm-explicit-size-before-first-data
func_00396510,0x00396510,0xD0,0x003965E0,code,spimdisasm-explicit-size-before-first-data
func_003965E0,0x003965E0,0xAC,0x0039668C,code,spimdisasm-explicit-size-before-first-data
func_00396690,0x00396690,0x8,0x00396698,code,spimdisasm-explicit-size-before-first-data
func_003966A0,0x003966A0,0x64,0x00396704,code,spimdisasm-explicit-size-before-first-data
func_00396710,0x00396710,0xBC,0x003967CC,code,spimdisasm-explicit-size-before-first-data
func_003967D0,0x003967D0,0x16C,0x0039693C,code,spimdisasm-explicit-size-before-first-data
func_00396940,0x00396940,0x100,0x00396A40,code,spimdisasm-explicit-size-before-first-data
func_00396A40,0x00396A40,0x184,0x00396BC4,code,spimdisasm-explicit-size-before-first-data
func_00396BD0,0x00396BD0,0x7C,0x00396C4C,code,spimdisasm-explicit-size-before-first-data
func_00396C50,0x00396C50,0x14,0x00396C64,code,spimdisasm-explicit-size-before-first-data
func_00396C70,0x00396C70,0x8,0x00396C78,code,spimdisasm-explicit-size-before-first-data
func_00396C80,0x00396C80,0x8C,0x00396D0C,code,spimdisasm-explicit-size-before-first-data
func_00396D10,0x00396D10,0xBC,0x00396DCC,code,spimdisasm-explicit-size-before-first-data
func_00396DD0,0x00396DD0,0x58,0x00396E28,code,spimdisasm-explicit-size-before-first-data
func_00396E30,0x00396E30,0x8C,0x00396EBC,code,spimdisasm-explicit-size-before-first-data
func_00396EC0,0x00396EC0,0x34,0x00396EF4,code,spimdisasm-explicit-size-before-first-data
func_00396F00,0x00396F00,0x40,0x00396F40,code,spimdisasm-explicit-size-before-first-data
func_00396F40,0x00396F40,0x48,0x00396F88,code,spimdisasm-explicit-size-before-first-data
func_00396F90,0x00396F90,0x34,0x00396FC4,code,spimdisasm-explicit-size-before-first-data
func_00396FD0,0x00396FD0,0x5C,0x0039702C,code,spimdisasm-explicit-size-before-first-data
func_00397030,0x00397030,0x104,0x00397134,code,spimdisasm-explicit-size-before-first-data
func_00397140,0x00397140,0x3C,0x0039717C,code,spimdisasm-explicit-size-before-first-data
func_00397180,0x00397180,0xC8,0x00397248,code,spimdisasm-explicit-size-before-first-data
func_00397250,0x00397250,0x58,0x003972A8,code,spimdisasm-explicit-size-before-first-data
func_003972B0,0x003972B0,0x8,0x003972B8,code,spimdisasm-explicit-size-before-first-data
func_003972C0,0x003972C0,0x8,0x003972C8,code,spimdisasm-explicit-size-before-first-data
func_003972D0,0x003972D0,0x120,0x003973F0,code,spimdisasm-explicit-size-before-first-data
func_003973F0,0x003973F0,0x16C,0x0039755C,code,spimdisasm-explicit-size-before-first-data
func_00397560,0x00397560,0x8,0x00397568,code,spimdisasm-explicit-size-before-first-data
func_00397570,0x00397570,0x8,0x00397578,code,spimdisasm-explicit-size-before-first-data
func_00397580,0x00397580,0x84,0x00397604,code,spimdisasm-explicit-size-before-first-data
func_00397610,0x00397610,0x30,0x00397640,code,spimdisasm-explicit-size-before-first-data
func_00397640,0x00397640,0x234,0x00397874,code,spimdisasm-explicit-size-before-first-data
func_00397880,0x00397880,0xF0,0x00397970,code,spimdisasm-explicit-size-before-first-data
func_00397970,0x00397970,0x44,0x003979B4,code,spimdisasm-explicit-size-before-first-data
func_003979C0,0x003979C0,0x1D8,0x00397B98,code,spimdisasm-explicit-size-before-first-data
func_00397BA0,0x00397BA0,0x128,0x00397CC8,code,spimdisasm-explicit-size-before-first-data
func_00397CD0,0x00397CD0,0x40,0x00397D10,code,spimdisasm-explicit-size-before-first-data
func_00397D10,0x00397D10,0x290,0x00397FA0,code,spimdisasm-explicit-size-before-first-data
func_00397FA0,0x00397FA0,0x120,0x003980C0,code,spimdisasm-explicit-size-before-first-data
func_003980C0,0x003980C0,0x80,0x00398140,code,spimdisasm-explicit-size-before-first-data
func_00398140,0x00398140,0x6C,0x003981AC,code,spimdisasm-explicit-size-before-first-data
func_003981B0,0x003981B0,0x10,0x003981C0,code,spimdisasm-explicit-size-before-first-data
func_003981C0,0x003981C0,0x8,0x003981C8,code,spimdisasm-explicit-size-before-first-data
func_003981D0,0x003981D0,0x44,0x00398214,code,spimdisasm-explicit-size-before-first-data
func_00398220,0x00398220,0x238,0x00398458,code,spimdisasm-explicit-size-before-first-data
func_00398460,0x00398460,0x98,0x003984F8,code,spimdisasm-explicit-size-before-first-data
func_00398500,0x00398500,0x3C,0x0039853C,code,spimdisasm-explicit-size-before-first-data
func_00398540,0x00398540,0x1C,0x0039855C,code,spimdisasm-explicit-size-before-first-data
func_00398560,0x00398560,0x8,0x00398568,code,spimdisasm-explicit-size-before-first-data
func_00398570,0x00398570,0x4C,0x003985BC,code,spimdisasm-explicit-size-before-first-data
func_003985C0,0x003985C0,0x25C,0x0039881C,code,spimdisasm-explicit-size-before-first-data
func_00398820,0x00398820,0x234,0x00398A54,code,spimdisasm-explicit-size-before-first-data
func_00398A60,0x00398A60,0x14,0x00398A74,code,spimdisasm-explicit-size-before-first-data
func_00398A80,0x00398A80,0x8,0x00398A88,code,spimdisasm-explicit-size-before-first-data
func_00398A90,0x00398A90,0x44,0x00398AD4,code,spimdisasm-explicit-size-before-first-data
func_00398AE0,0x00398AE0,0x148,0x00398C28,code,spimdisasm-explicit-size-before-first-data
func_00398C30,0x00398C30,0xC4,0x00398CF4,code,spimdisasm-explicit-size-before-first-data
func_00398D00,0x00398D00,0x14,0x00398D14,code,spimdisasm-explicit-size-before-first-data
func_00398D20,0x00398D20,0x8,0x00398D28,code,spimdisasm-explicit-size-before-first-data
func_00398D30,0x00398D30,0x4C,0x00398D7C,code,spimdisasm-explicit-size-before-first-data
func_00398D80,0x00398D80,0x258,0x00398FD8,code,spimdisasm-explicit-size-before-first-data
func_00398FE0,0x00398FE0,0x230,0x00399210,code,spimdisasm-explicit-size-before-first-data
func_00399210,0x00399210,0x14,0x00399224,code,spimdisasm-explicit-size-before-first-data
func_00399230,0x00399230,0x8,0x00399238,code,spimdisasm-explicit-size-before-first-data
func_00399240,0x00399240,0x74,0x003992B4,code,spimdisasm-explicit-size-before-first-data
func_003992C0,0x003992C0,0x2AC,0x0039956C,code,spimdisasm-explicit-size-before-first-data
func_00399570,0x00399570,0x114,0x00399684,code,spimdisasm-explicit-size-before-first-data
func_00399690,0x00399690,0x14,0x003996A4,code,spimdisasm-explicit-size-before-first-data
func_003996B0,0x003996B0,0x8,0x003996B8,code,spimdisasm-explicit-size-before-first-data
func_003996C0,0x003996C0,0x5C,0x0039971C,code,spimdisasm-explicit-size-before-first-data
func_00399720,0x00399720,0x64,0x00399784,code,spimdisasm-explicit-size-before-first-data
func_00399790,0x00399790,0x2BC,0x00399A4C,code,spimdisasm-explicit-size-before-first-data
func_00399A50,0x00399A50,0x100,0x00399B50,code,spimdisasm-explicit-size-before-first-data
func_00399B50,0x00399B50,0x50,0x00399BA0,code,spimdisasm-explicit-size-before-first-data
func_00399BA0,0x00399BA0,0x28,0x00399BC8,code,spimdisasm-explicit-size-before-first-data
func_00399BD0,0x00399BD0,0x218,0x00399DE8,code,spimdisasm-explicit-size-before-first-data
func_00399DF0,0x00399DF0,0xC4,0x00399EB4,code,spimdisasm-explicit-size-before-first-data
func_00399EC0,0x00399EC0,0x104,0x00399FC4,code,spimdisasm-explicit-size-before-first-data
func_00399FD0,0x00399FD0,0x1EC,0x0039A1BC,code,spimdisasm-explicit-size-before-first-data
func_0039A1C0,0x0039A1C0,0x40,0x0039A200,code,spimdisasm-explicit-size-before-first-data
func_0039A200,0x0039A200,0x8,0x0039A208,code,spimdisasm-explicit-size-before-first-data
func_0039A210,0x0039A210,0x20,0x0039A230,code,spimdisasm-explicit-size-before-first-data
func_0039A230,0x0039A230,0x18C,0x0039A3BC,code,spimdisasm-explicit-size-before-first-data
func_0039A3C0,0x0039A3C0,0x218,0x0039A5D8,code,spimdisasm-explicit-size-before-first-data
func_0039A5E0,0x0039A5E0,0x40,0x0039A620,code,spimdisasm-explicit-size-before-first-data
func_0039A620,0x0039A620,0x8,0x0039A628,code,spimdisasm-explicit-size-before-first-data
func_0039A630,0x0039A630,0x20,0x0039A650,code,spimdisasm-explicit-size-before-first-data
func_0039A650,0x0039A650,0x174,0x0039A7C4,code,spimdisasm-explicit-size-before-first-data
func_0039A7D0,0x0039A7D0,0x1E8,0x0039A9B8,code,spimdisasm-explicit-size-before-first-data
func_0039A9C0,0x0039A9C0,0x80,0x0039AA40,code,spimdisasm-explicit-size-before-first-data
func_0039AA40,0x0039AA40,0xF0,0x0039AB30,code,spimdisasm-explicit-size-before-first-data
func_0039AB30,0x0039AB30,0x160,0x0039AC90,code,spimdisasm-explicit-size-before-first-data
func_0039AC90,0x0039AC90,0x40,0x0039ACD0,code,spimdisasm-explicit-size-before-first-data
func_0039ACD0,0x0039ACD0,0x1C,0x0039ACEC,code,spimdisasm-explicit-size-before-first-data
func_0039ACF0,0x0039ACF0,0x8,0x0039ACF8,code,spimdisasm-explicit-size-before-first-data
func_0039AD00,0x0039AD00,0x74,0x0039AD74,code,spimdisasm-explicit-size-before-first-data
func_0039AD80,0x0039AD80,0x1C0,0x0039AF40,code,spimdisasm-explicit-size-before-first-data
func_0039AF40,0x0039AF40,0x110,0x0039B050,code,spimdisasm-explicit-size-before-first-data
func_0039B050,0x0039B050,0x5C,0x0039B0AC,code,spimdisasm-explicit-size-before-first-data
func_0039B0B0,0x0039B0B0,0xAC,0x0039B15C,code,spimdisasm-explicit-size-before-first-data
func_0039B160,0x0039B160,0xB0,0x0039B210,code,spimdisasm-explicit-size-before-first-data
func_0039B210,0x0039B210,0x1F4,0x0039B404,code,spimdisasm-explicit-size-before-first-data
func_0039B410,0x0039B410,0x158,0x0039B568,code,spimdisasm-explicit-size-before-first-data
func_0039B570,0x0039B570,0xF4,0x0039B664,code,spimdisasm-explicit-size-before-first-data
func_0039B670,0x0039B670,0x110,0x0039B780,code,spimdisasm-explicit-size-before-first-data
func_0039B780,0x0039B780,0x4C,0x0039B7CC,code,spimdisasm-explicit-size-before-first-data
func_0039B7D0,0x0039B7D0,0x8,0x0039B7D8,code,spimdisasm-explicit-size-before-first-data
func_0039B7E0,0x0039B7E0,0x60,0x0039B840,code,spimdisasm-explicit-size-before-first-data
func_0039B840,0x0039B840,0x19C,0x0039B9DC,code,spimdisasm-explicit-size-before-first-data
func_0039B9E0,0x0039B9E0,0x20,0x0039BA00,code,spimdisasm-explicit-size-before-first-data
func_0039BA00,0x0039BA00,0x20,0x0039BA20,code,spimdisasm-explicit-size-before-first-data
func_0039BA20,0x0039BA20,0xD0,0x0039BAF0,code,spimdisasm-explicit-size-before-first-data
func_0039BAF0,0x0039BAF0,0x80,0x0039BB70,code,spimdisasm-explicit-size-before-first-data
func_0039BB70,0x0039BB70,0x80,0x0039BBF0,code,spimdisasm-explicit-size-before-first-data
func_0039BBF0,0x0039BBF0,0x14,0x0039BC04,code,spimdisasm-explicit-size-before-first-data
func_0039BC10,0x0039BC10,0x8,0x0039BC18,code,spimdisasm-explicit-size-before-first-data
func_0039BC20,0x0039BC20,0x6C,0x0039BC8C,code,spimdisasm-explicit-size-before-first-data
func_0039BC90,0x0039BC90,0x78,0x0039BD08,code,spimdisasm-explicit-size-before-first-data
func_0039BD10,0x0039BD10,0xAC,0x0039BDBC,code,spimdisasm-explicit-size-before-first-data
func_0039BDC0,0x0039BDC0,0x164,0x0039BF24,code,spimdisasm-explicit-size-before-first-data
func_0039BF30,0x0039BF30,0x64,0x0039BF94,code,spimdisasm-explicit-size-before-first-data
func_0039BFA0,0x0039BFA0,0x2C,0x0039BFCC,code,spimdisasm-explicit-size-before-first-data
func_0039BFD0,0x0039BFD0,0x7C,0x0039C04C,code,spimdisasm-explicit-size-before-first-data
func_0039C050,0x0039C050,0x90,0x0039C0E0,code,spimdisasm-explicit-size-before-first-data
func_0039C0E0,0x0039C0E0,0x1C4,0x0039C2A4,code,spimdisasm-explicit-size-before-first-data
func_0039C2B0,0x0039C2B0,0x64,0x0039C314,code,spimdisasm-explicit-size-before-first-data
func_0039C320,0x0039C320,0x2C,0x0039C34C,code,spimdisasm-explicit-size-before-first-data
func_0039C350,0x0039C350,0x7C,0x0039C3CC,code,spimdisasm-explicit-size-before-first-data
func_0039C3D0,0x0039C3D0,0x8,0x0039C3D8,code,spimdisasm-explicit-size-before-first-data
func_0039C3E0,0x0039C3E0,0x8,0x0039C3E8,code,spimdisasm-explicit-size-before-first-data
func_0039C3F0,0x0039C3F0,0xD8,0x0039C4C8,code,spimdisasm-explicit-size-before-first-data
func_0039C4D0,0x0039C4D0,0xD0,0x0039C5A0,code,spimdisasm-explicit-size-before-first-data
func_0039C5A0,0x0039C5A0,0x8,0x0039C5A8,code,spimdisasm-explicit-size-before-first-data
func_0039C5B0,0x0039C5B0,0xDC,0x0039C68C,code,spimdisasm-explicit-size-before-first-data
func_0039C690,0x0039C690,0x7C,0x0039C70C,code,spimdisasm-explicit-size-before-first-data
func_0039C710,0x0039C710,0x74,0x0039C784,code,spimdisasm-explicit-size-before-first-data
func_0039C790,0x0039C790,0x114,0x0039C8A4,code,spimdisasm-explicit-size-before-first-data
func_0039C8B0,0x0039C8B0,0xAC,0x0039C95C,code,spimdisasm-explicit-size-before-first-data
func_0039C960,0x0039C960,0x54,0x0039C9B4,code,spimdisasm-explicit-size-before-first-data
func_0039C9C0,0x0039C9C0,0xF0,0x0039CAB0,code,spimdisasm-explicit-size-before-first-data
func_0039CAB0,0x0039CAB0,0x4C,0x0039CAFC,code,spimdisasm-explicit-size-before-first-data
func_0039CB00,0x0039CB00,0x54,0x0039CB54,code,spimdisasm-explicit-size-before-first-data
func_0039CB60,0x0039CB60,0x130,0x0039CC90,code,spimdisasm-explicit-size-before-first-data
func_0039CC90,0x0039CC90,0x24,0x0039CCB4,code,spimdisasm-explicit-size-before-first-data
func_0039CCC0,0x0039CCC0,0x158,0x0039CE18,code,spimdisasm-explicit-size-before-first-data
func_0039CE20,0x0039CE20,0x70,0x0039CE90,code,spimdisasm-explicit-size-before-first-data
func_0039CE90,0x0039CE90,0x54,0x0039CEE4,code,spimdisasm-explicit-size-before-first-data
func_0039CEF0,0x0039CEF0,0x14,0x0039CF04,code,spimdisasm-explicit-size-before-first-data
func_0039CF10,0x0039CF10,0x108,0x0039D018,code,spimdisasm-explicit-size-before-first-data
func_0039D020,0x0039D020,0x48,0x0039D068,code,spimdisasm-explicit-size-before-first-data
func_0039D070,0x0039D070,0x88,0x0039D0F8,code,spimdisasm-explicit-size-before-first-data
func_0039D100,0x0039D100,0x24,0x0039D124,code,spimdisasm-explicit-size-before-first-data
func_0039D130,0x0039D130,0x28,0x0039D158,code,spimdisasm-explicit-size-before-first-data
func_0039D160,0x0039D160,0xF8,0x0039D258,code,spimdisasm-explicit-size-before-first-data
func_0039D260,0x0039D260,0xA0,0x0039D300,code,spimdisasm-explicit-size-before-first-data
func_0039D300,0x0039D300,0xA4,0x0039D3A4,code,spimdisasm-explicit-size-before-first-data
func_0039D3B0,0x0039D3B0,0x28,0x0039D3D8,code,spimdisasm-explicit-size-before-first-data
func_0039D3E0,0x0039D3E0,0x210,0x0039D5F0,code,spimdisasm-explicit-size-before-first-data
func_0039D5F0,0x0039D5F0,0x100,0x0039D6F0,code,spimdisasm-explicit-size-before-first-data
func_0039D6F0,0x0039D6F0,0x8,0x0039D6F8,code,spimdisasm-explicit-size-before-first-data
func_0039D700,0x0039D700,0x8,0x0039D708,code,spimdisasm-explicit-size-before-first-data
func_0039D710,0x0039D710,0x1E8,0x0039D8F8,code,spimdisasm-explicit-size-before-first-data
func_0039D900,0x0039D900,0x150,0x0039DA50,code,spimdisasm-explicit-size-before-first-data
func_0039DA50,0x0039DA50,0x68,0x0039DAB8,code,spimdisasm-explicit-size-before-first-data
func_0039DAC0,0x0039DAC0,0x50,0x0039DB10,code,spimdisasm-explicit-size-before-first-data
func_0039DB10,0x0039DB10,0x22C,0x0039DD3C,code,spimdisasm-explicit-size-before-first-data
func_0039DD40,0x0039DD40,0xC4,0x0039DE04,code,spimdisasm-explicit-size-before-first-data
func_0039DE10,0x0039DE10,0x8,0x0039DE18,code,spimdisasm-explicit-size-before-first-data
func_0039DE20,0x0039DE20,0x64,0x0039DE84,code,spimdisasm-explicit-size-before-first-data
func_0039DE90,0x0039DE90,0x1B8,0x0039E048,code,spimdisasm-explicit-size-before-first-data
func_0039E050,0x0039E050,0xBC,0x0039E10C,code,spimdisasm-explicit-size-before-first-data
func_0039E110,0x0039E110,0x1BC,0x0039E2CC,code,spimdisasm-explicit-size-before-first-data
func_0039E2D0,0x0039E2D0,0xB4,0x0039E384,code,spimdisasm-explicit-size-before-first-data
func_0039E390,0x0039E390,0xB8,0x0039E448,code,spimdisasm-explicit-size-before-first-data
func_0039E450,0x0039E450,0x8,0x0039E458,code,spimdisasm-explicit-size-before-first-data
func_0039E460,0x0039E460,0x8,0x0039E468,code,spimdisasm-explicit-size-before-first-data
func_0039E470,0x0039E470,0x6C,0x0039E4DC,code,spimdisasm-explicit-size-before-first-data
func_0039E4E0,0x0039E4E0,0x70,0x0039E550,code,spimdisasm-explicit-size-before-first-data
func_0039E550,0x0039E550,0x3E4,0x0039E934,code,spimdisasm-explicit-size-before-first-data
func_0039E940,0x0039E940,0x124,0x0039EA64,code,spimdisasm-explicit-size-before-first-data
func_0039EA70,0x0039EA70,0x1EC,0x0039EC5C,code,spimdisasm-explicit-size-before-first-data
func_0039EC60,0x0039EC60,0xE0,0x0039ED40,code,spimdisasm-explicit-size-before-first-data
func_0039ED40,0x0039ED40,0x120,0x0039EE60,code,spimdisasm-explicit-size-before-first-data
func_0039EE60,0x0039EE60,0x104,0x0039EF64,code,spimdisasm-explicit-size-before-first-data
func_0039EF70,0x0039EF70,0x10,0x0039EF80,code,spimdisasm-explicit-size-before-first-data
func_0039EF80,0x0039EF80,0x8,0x0039EF88,code,spimdisasm-explicit-size-before-first-data
func_0039EF90,0x0039EF90,0x84,0x0039F014,code,spimdisasm-explicit-size-before-first-data
func_0039F020,0x0039F020,0x58,0x0039F078,code,spimdisasm-explicit-size-before-first-data
func_0039F080,0x0039F080,0x108,0x0039F188,code,spimdisasm-explicit-size-before-first-data
func_0039F190,0x0039F190,0x260,0x0039F3F0,code,spimdisasm-explicit-size-before-first-data
func_0039F3F0,0x0039F3F0,0x8C,0x0039F47C,code,spimdisasm-explicit-size-before-first-data
func_0039F480,0x0039F480,0x1C8,0x0039F648,code,spimdisasm-explicit-size-before-first-data
func_0039F650,0x0039F650,0xC8,0x0039F718,code,spimdisasm-explicit-size-before-first-data
func_0039F720,0x0039F720,0x14,0x0039F734,code,spimdisasm-explicit-size-before-first-data
func_0039F740,0x0039F740,0x8,0x0039F748,code,spimdisasm-explicit-size-before-first-data
func_0039F750,0x0039F750,0x8C,0x0039F7DC,code,spimdisasm-explicit-size-before-first-data
func_0039F7E0,0x0039F7E0,0xC0,0x0039F8A0,code,spimdisasm-explicit-size-before-first-data
func_0039F8A0,0x0039F8A0,0x218,0x0039FAB8,code,spimdisasm-explicit-size-before-first-data
func_0039FAC0,0x0039FAC0,0x15C,0x0039FC1C,code,spimdisasm-explicit-size-before-first-data
func_0039FC20,0x0039FC20,0x48,0x0039FC68,code,spimdisasm-explicit-size-before-first-data
func_0039FC70,0x0039FC70,0x8,0x0039FC78,code,spimdisasm-explicit-size-before-first-data
func_0039FC80,0x0039FC80,0x8C,0x0039FD0C,code,spimdisasm-explicit-size-before-first-data
func_0039FD10,0x0039FD10,0x78,0x0039FD88,code,spimdisasm-explicit-size-before-first-data
func_0039FD90,0x0039FD90,0x2E0,0x003A0070,code,spimdisasm-explicit-size-before-first-data
func_003A0070,0x003A0070,0x70,0x003A00E0,code,spimdisasm-explicit-size-before-first-data
func_003A00E0,0x003A00E0,0x8,0x003A00E8,code,spimdisasm-explicit-size-before-first-data
func_003A00F0,0x003A00F0,0x14,0x003A0104,code,spimdisasm-explicit-size-before-first-data
func_003A0110,0x003A0110,0x74,0x003A0184,code,spimdisasm-explicit-size-before-first-data
func_003A0190,0x003A0190,0x294,0x003A0424,code,spimdisasm-explicit-size-before-first-data
func_003A0430,0x003A0430,0xD4,0x003A0504,code,spimdisasm-explicit-size-before-first-data
func_003A0510,0x003A0510,0x14,0x003A0524,code,spimdisasm-explicit-size-before-first-data
func_003A0530,0x003A0530,0x6C,0x003A059C,code,spimdisasm-explicit-size-before-first-data
func_003A05A0,0x003A05A0,0x224,0x003A07C4,code,spimdisasm-explicit-size-before-first-data
func_003A07D0,0x003A07D0,0xAC,0x003A087C,code,spimdisasm-explicit-size-before-first-data
func_003A0880,0x003A0880,0x8,0x003A0888,code,spimdisasm-explicit-size-before-first-data
func_003A0890,0x003A0890,0x5C,0x003A08EC,code,spimdisasm-explicit-size-before-first-data
func_003A08F0,0x003A08F0,0x1E4,0x003A0AD4,code,spimdisasm-explicit-size-before-first-data
func_003A0AE0,0x003A0AE0,0x35C,0x003A0E3C,code,spimdisasm-explicit-size-before-first-data
func_003A0E40,0x003A0E40,0x34,0x003A0E74,code,spimdisasm-explicit-size-before-first-data
func_003A0E80,0x003A0E80,0x7C,0x003A0EFC,code,spimdisasm-explicit-size-before-first-data
func_003A0F00,0x003A0F00,0x290,0x003A1190,code,spimdisasm-explicit-size-before-first-data
func_003A1190,0x003A1190,0xD4,0x003A1264,code,spimdisasm-explicit-size-before-first-data
func_003A1270,0x003A1270,0x8,0x003A1278,code,spimdisasm-explicit-size-before-first-data
func_003A1280,0x003A1280,0x5C,0x003A12DC,code,spimdisasm-explicit-size-before-first-data
func_003A12E0,0x003A12E0,0x1EC,0x003A14CC,code,spimdisasm-explicit-size-before-first-data
func_003A14D0,0x003A14D0,0xFC,0x003A15CC,code,spimdisasm-explicit-size-before-first-data
func_003A15D0,0x003A15D0,0x8,0x003A15D8,code,spimdisasm-explicit-size-before-first-data
func_003A15E0,0x003A15E0,0x78,0x003A1658,code,spimdisasm-explicit-size-before-first-data
func_003A1660,0x003A1660,0x64,0x003A16C4,code,spimdisasm-explicit-size-before-first-data
func_003A16D0,0x003A16D0,0x294,0x003A1964,code,spimdisasm-explicit-size-before-first-data
func_003A1970,0x003A1970,0x25C,0x003A1BCC,code,spimdisasm-explicit-size-before-first-data
func_003A1BD0,0x003A1BD0,0x1D4,0x003A1DA4,code,spimdisasm-explicit-size-before-first-data
func_003A1DB0,0x003A1DB0,0x78,0x003A1E28,code,spimdisasm-explicit-size-before-first-data
func_003A1E30,0x003A1E30,0x26C,0x003A209C,code,spimdisasm-explicit-size-before-first-data
func_003A20A0,0x003A20A0,0x58,0x003A20F8,code,spimdisasm-explicit-size-before-first-data
func_003A2100,0x003A2100,0x144,0x003A2244,code,spimdisasm-explicit-size-before-first-data
func_003A2250,0x003A2250,0x70,0x003A22C0,code,spimdisasm-explicit-size-before-first-data
func_003A22C0,0x003A22C0,0x128,0x003A23E8,code,spimdisasm-explicit-size-before-first-data
func_003A23F0,0x003A23F0,0x80,0x003A2470,code,spimdisasm-explicit-size-before-first-data
func_003A2470,0x003A2470,0xC4,0x003A2534,code,spimdisasm-explicit-size-before-first-data
func_003A2540,0x003A2540,0x9C,0x003A25DC,code,spimdisasm-explicit-size-before-first-data
func_003A25E0,0x003A25E0,0x108,0x003A26E8,code,spimdisasm-explicit-size-before-first-data
func_003A26F0,0x003A26F0,0x80,0x003A2770,code,spimdisasm-explicit-size-before-first-data
func_003A2770,0x003A2770,0x64,0x003A27D4,code,spimdisasm-explicit-size-before-first-data
func_003A27E0,0x003A27E0,0x108,0x003A28E8,code,spimdisasm-explicit-size-before-first-data
